QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mBANG(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mBANG));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mRULE_BLOCK(boolean)> r0._returnToken = r28,r0 (PreprocessorLexer.mRULE_BLOCK));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRStringBuffer: void setLength(int)> r0.length = i0,r0 (ANTLRStringBuffer.setLength));BackwardQuery: (<antlr.ANTLRStringBuffer: void append(char)> $i6 = r0.length,r0 (ANTLRStringBuffer.append));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void endSubRule()> $r11 = r0.grammar,r0 (MakeGrammar.endSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;316;false;true;755;false
BackwardQuery: (<antlr.AlternativeBlock: void <init>(antlr.Grammar,antlr.Token,boolean)> r0.generateAmbigWarnings = varReplacer2178,r0 (AlternativeBlock.<init>));BackwardQuery: (<antlr.AlternativeBlock: void setOption(antlr.Token,antlr.Token)> r0.generateAmbigWarnings = varReplacer2589,r0 (AlternativeBlock.setOption));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<antlr.ANTLRParser: void ebnf(antlr.Token,boolean)> $i9 = $r26.guessing,$r26 (ANTLRParser.ebnf));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));true;-1;true;true;317;false;true;180;false
BackwardQuery: (<antlr.ANTLRParser: void elementOptionSpec()> $i1 = $r2.guessing,$r2 (ANTLRParser.elementOptionSpec));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));true;-1;true;true;283;false;true;40;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r6.comment = r4,r6 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> $r10.comment = r4,$r10 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;360;false;false;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mCOLON(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCOLON));BackwardQuery: (<antlr.ANTLRLexer: void mCLOSE_ELEMENT_OPTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCLOSE_ELEMENT_OPTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.TokenQueue: void removeFirst()> r0.offset = $i3,r0 (TokenQueue.removeFirst));BackwardQuery: (<antlr.TokenQueue: antlr.Token elementAt(int)> $i1 = r0.offset,r0 (TokenQueue.elementAt));true;-1;true;true;758;false;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r1 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;239;false;true;10;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));BackwardQuery: (<antlr.MakeGrammar: void refCharLiteral(antlr.Token,antlr.Token,boolean,int,boolean)> $r9 = r0.grammar,r0 (MakeGrammar.refCharLiteral));true;-1;true;true;253;false;true;8;false
BackwardQuery: (<antlr.ANTLRLexer: void mSEMI(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mSEMI));BackwardQuery: (<antlr.ANTLRLexer: void mCHAR_LITERAL(boolean)> r0._returnToken = r9,r0 (ANTLRLexer.mCHAR_LITERAL));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r55 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));false;0;false;true;239;false;true;1;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mASSIGN_RHS(boolean)> r0._returnToken = r9,r0 (PreprocessorLexer.mASSIGN_RHS));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSEMI(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mSEMI));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.Tool: void processArguments(java.lang.String[])> $i11 = r0.nargs,r0 (Tool.processArguments));BackwardQuery: (<antlr.preprocessor.Tool: boolean preprocess()> r0.nargs = $i3,r0 (Tool.preprocess));true;25;false;true;214;false;true;0;false
BackwardQuery: (<antlr.preprocessor.Grammar: void setHierarchy(antlr.preprocessor.Hierarchy)> r0.hier = r1,r0 (Grammar.setHierarchy));BackwardQuery: (<antlr.preprocessor.Grammar: antlr.preprocessor.Grammar getSuperGrammar()> $r4 = r0.hier,r0 (Grammar.getSuperGrammar));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void exceptionSpec()> $i2 = $r2.guessing,$r2 (ANTLRParser.exceptionSpec));true;-1;true;true;234;false;true;4;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: antlr.Token nextToken()> r0._returnToken = $r6,r0 (ANTLRTokdefLexer.nextToken));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mSL_COMMENT(boolean)> r0._returnToken = r10,r0 (ANTLRTokdefLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.Parser: void <init>(antlr.ParserSharedInputState)> r0.inputState = r1,r0 (Parser.<init>));BackwardQuery: (<antlr.ANTLRParser: void range(antlr.Token)> $r7 = r0.inputState,r0 (ANTLRParser.range));true;500;false;true;209;false;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> $r14 = r0.grammar,r0 (DefineGrammarSymbols.startTreeWalker));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;239;false;true;4;false
BackwardQuery: (<antlr.ANTLRLexer: void mINT(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mINT));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r2 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void refElementOption(antlr.Token,antlr.Token)> $r12 = r0.grammar,r0 (MakeGrammar.refElementOption));BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));false;0;false;true;240;false;true;279;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCOMMENT(boolean)> r0._returnToken = r8,r0 (PreprocessorLexer.mCOMMENT));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mID_OR_KEYWORD(boolean)> r0._returnToken = r15,r0 (PreprocessorLexer.mID_OR_KEYWORD));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r17 = r0.grammar,r0 (MakeGrammar.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));true;-1;true;true;238;false;true;6;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: antlr.Token nextToken()> $r15 = r0._returnToken,r0 (PreprocessorLexer.nextToken));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSUBRULE_BLOCK(boolean)> r0._returnToken = r21,r0 (PreprocessorLexer.mSUBRULE_BLOCK));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void exceptionSpec()> $i3 = $r10.guessing,$r10 (ANTLRParser.exceptionSpec));BackwardQuery: (<antlr.ParserSharedInputState: void <init>()> r0.guessing = varReplacer1577,r0 (ParserSharedInputState.<init>));true;-1;true;true;316;false;true;23;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r22 = $r21.importVocab,$r21 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void setGrammarOption(antlr.Token,antlr.Token)> $r13.importVocab = $r14,$r13 (DefineGrammarSymbols.setGrammarOption));true;-1;true;true;552;false;true;1;false
BackwardQuery: (<antlr.LexerGrammar: boolean setOption(java.lang.String,antlr.Token)> r0.filterMode = varReplacer2665,r0 (LexerGrammar.setOption));BackwardQuery: (<antlr.LexerGrammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.filterMode = varReplacer2440,r0 (LexerGrammar.<init>));true;-1;true;true;548;false;true;21;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));BackwardQuery: (<antlr.MakeGrammar: void refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r5 = r0.grammar,r0 (MakeGrammar.refToken));true;-1;true;true;289;false;true;27;false
BackwardQuery: (<antlr.ANTLRLexer: void mTOKEN_REF(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mTOKEN_REF));BackwardQuery: (<antlr.ANTLRLexer: void mCLOSE_ELEMENT_OPTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCLOSE_ELEMENT_OPTION));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r13.block = r1,$r13 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r5.block = $r6,$r5 (MakeGrammar.beginSubRule));true;-1;true;true;-1;true;true;9;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> $r13 = r0.grammar,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;281;false;true;6;false
BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r3 = r0._returnToken,r0 (ANTLRLexer.nextToken));BackwardQuery: (<antlr.ANTLRLexer: void mML_COMMENT(boolean)> r0._returnToken = r7,r0 (ANTLRLexer.mML_COMMENT));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: void mLPAREN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mLPAREN));BackwardQuery: (<antlr.ANTLRLexer: void mPLUS(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mPLUS));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void optionalSubRule()> $r3 = r0.grammar,r0 (MakeGrammar.optionalSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;325;false;true;735;false
BackwardQuery: (<antlr.CommonToken: void <init>(int,java.lang.String)> r0.type = i0,r0 (CommonToken.<init>));BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $i6 = r1.type,r1 (MakeGrammar.defineRuleName));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void endExceptionSpec()> $r3 = $r2.block,$r2 (MakeGrammar.endExceptionSpec));BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r15.block = r5,$r15 (MakeGrammar.defineRuleName));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));BackwardQuery: (<antlr.MakeGrammar: antlr.AlternativeBlock createOptionalRuleRef(java.lang.String,antlr.Token)> $r19 = r0.grammar,r0 (MakeGrammar.createOptionalRuleRef));true;-1;true;true;346;false;true;11;false
BackwardQuery: (<antlr.ANTLRLexer: void mRANGE(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRANGE));BackwardQuery: (<antlr.ANTLRLexer: void mCOMMA(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCOMMA));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mLPAREN(boolean)> r0._returnToken = r6,r0 (ANTLRTokdefLexer.mLPAREN));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mSL_COMMENT(boolean)> r0._returnToken = r10,r0 (ANTLRTokdefLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r5.block = $r6,$r5 (MakeGrammar.beginSubRule));BackwardQuery: (<antlr.MakeGrammar: void endExceptionSpec()> $r14 = $r13.block,$r13 (MakeGrammar.endExceptionSpec));true;-1;true;true;-1;true;true;9;false
BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r15 = r2.blockEnd,r2 (MakeGrammar.synPred));BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r14.blockEnd = $r15,$r14 (MakeGrammar.oneOrMoreSubRule));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r19 = r0.grammar,r0 (DefineGrammarSymbols.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;304;false;true;8;false
BackwardQuery: (<antlr.ANTLRLexer: void mNESTED_ARG_ACTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mNESTED_ARG_ACTION));BackwardQuery: (<antlr.ANTLRLexer: void mARG_ACTION(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mARG_ACTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.Grammar: void setTokenManager(antlr.TokenManager)> r0.tokenManager = r1,r0 (Grammar.setTokenManager));BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r17 = $r16.tokenManager,$r16 (DefineGrammarSymbols.defineRuleName));true;-1;true;true;514;false;true;0;false
BackwardQuery: (<antlr.ANTLRStringBuffer: void <init>()> r0.buffer = $r1,r0 (ANTLRStringBuffer.<init>));BackwardQuery: (<antlr.ANTLRStringBuffer: void append(char)> r0.buffer = r1,r0 (ANTLRStringBuffer.append));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void rule()> $i10 = $r35.guessing,$r35 (ANTLRParser.rule));true;-1;true;true;409;false;true;2;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mRULE_BLOCK(boolean)> r0._returnToken = r28,r0 (PreprocessorLexer.mRULE_BLOCK));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSTRING_LITERAL(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mSTRING_LITERAL));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.Tool: void <init>()> r0.genHTML = varReplacer1901,r0 (Tool.<init>));BackwardQuery: (<antlr.Tool: void processArguments(java.lang.String[])> r0.genHTML = varReplacer1886,r0 (Tool.processArguments));true;-1;true;true;234;false;true;0;false
BackwardQuery: (<antlr.MismatchedTokenException: java.lang.String tokenName(int)> $r7 = r0.tokenNames,r0 (MismatchedTokenException.tokenName));BackwardQuery: (<antlr.MismatchedTokenException: void <init>(java.lang.String[],antlr.Token,int,boolean,java.lang.String)> r0.tokenNames = r1,r0 (MismatchedTokenException.<init>));false;2;false;true;-1;true;true;9;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));BackwardQuery: (<antlr.MakeGrammar: antlr.AlternativeBlock createOptionalRuleRef(java.lang.String,antlr.Token)> $r23 = r0.grammar,r0 (MakeGrammar.createOptionalRuleRef));true;-1;true;true;270;false;true;27;false
BackwardQuery: (<antlr.ParserSharedInputState: void <init>()> r0.guessing = varReplacer1577,r0 (ParserSharedInputState.<init>));BackwardQuery: (<antlr.ANTLRParser: void ebnf(antlr.Token,boolean)> $i0 = $r2.guessing,$r2 (ANTLRParser.ebnf));true;-1;true;true;254;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mML_COMMENT(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mML_COMMENT));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mARG_ACTION(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mARG_ACTION));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRStringBuffer: void <init>()> r0.length = varReplacer1670,r0 (ANTLRStringBuffer.<init>));BackwardQuery: (<antlr.ANTLRStringBuffer: void append(char)> $i6 = r0.length,r0 (ANTLRStringBuffer.append));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRParser: void elementNoOptionSpec()> $r2 = r0.behavior,r0 (ANTLRParser.elementNoOptionSpec));BackwardQuery: (<antlr.ANTLRParser: void <init>(antlr.TokenBuffer,antlr.ANTLRGrammarParseBehavior,antlr.Tool)> r0.behavior = r2,r0 (ANTLRParser.<init>));true;454;false;true;210;false;true;36;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void _refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r7 = r0.grammar,r0 (DefineGrammarSymbols._refToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));true;-1;true;true;314;false;true;-1;true
BackwardQuery: (<antlr.MakeGrammar: void refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r16 = r0.grammar,r0 (MakeGrammar.refToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;244;false;true;580;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void setGrammarOption(antlr.Token,antlr.Token)> $r13 = r0.grammar,r0 (DefineGrammarSymbols.setGrammarOption));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;239;false;true;3;false
BackwardQuery: (<antlr.MakeGrammar: void refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r8 = r0.grammar,r0 (MakeGrammar.refToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;314;false;true;551;false
BackwardQuery: (<antlr.ANTLRParser: antlr.Token optionValue()> $i2 = $r2.guessing,$r2 (ANTLRParser.optionValue));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));true;-1;true;true;235;false;true;3;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void elementNoOptionSpec()> $i37 = $r61.guessing,$r61 (ANTLRParser.elementNoOptionSpec));true;-1;true;true;240;false;true;4;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void setFileOption(antlr.Token,antlr.Token,java.lang.String)> $r48 = r0.tool,r0 (DefineGrammarSymbols.setFileOption));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tool = r1,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;228;false;true;2;false
BackwardQuery: (<antlr.ANTLRLexer: void mWILDCARD(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mWILDCARD));BackwardQuery: (<antlr.ANTLRLexer: void mBANG(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mBANG));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.CharQueue: char elementAt(int)> $i1 = r0.offset,r0 (CharQueue.elementAt));BackwardQuery: (<antlr.CharQueue: void init(int)> r0.offset = varReplacer1618,r0 (CharQueue.init));true;-1;true;true;-1;true;true;-1;true
BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r11 = r0.grammar,r0 (MakeGrammar.beginSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;239;false;true;569;false
BackwardQuery: (<antlr.TokenBuffer: int LA(int)> $i4 = $r2.type,$r2 (TokenBuffer.LA));BackwardQuery: (<antlr.Token: void setType(int)> r0.type = i0,r0 (Token.setType));true;-1;true;true;-1;true;true;153;false
BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r15 = r0._returnToken,r0 (ANTLRLexer.nextToken));BackwardQuery: (<antlr.ANTLRLexer: void mASSIGN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mASSIGN));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mNEWLINE(boolean)> r0._returnToken = r8,r0 (PreprocessorLexer.mNEWLINE));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSEMI(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mSEMI));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.antlrTool = r2,r0 (Grammar.<init>));BackwardQuery: (<antlr.TreeWalkerGrammar: void processArguments(java.lang.String[])> $r4 = r0.antlrTool,r0 (TreeWalkerGrammar.processArguments));true;-1;true;true;466;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mRCURLY(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRCURLY));BackwardQuery: (<antlr.ANTLRLexer: void mCARET(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCARET));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mACTION(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mACTION));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mELEMENT(boolean)> r0._returnToken = r10,r0 (PreprocessorLexer.mELEMENT));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void <init>(antlr.LexerSharedInputState)> r0.caseSensitiveLiterals = varReplacer1842,r0 (PreprocessorLexer.<init>));BackwardQuery: (<antlr.CharScanner: void <init>()> r0.caseSensitiveLiterals = varReplacer1668,r0 (CharScanner.<init>));true;-1;true;true;208;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r11 = r0.grammar,r0 (MakeGrammar.beginSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;245;false;true;526;false
BackwardQuery: (<antlr.preprocessor.Grammar: void <init>(antlr.Tool,java.lang.String,java.lang.String,antlr.collections.impl.IndexedVector)> r0.predefined = varReplacer1706,r0 (Grammar.<init>));BackwardQuery: (<antlr.preprocessor.Grammar: boolean isPredefined()> $z0 = r0.predefined,r0 (Grammar.isPredefined));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCOMMA(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mCOMMA));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSUBRULE_BLOCK(boolean)> r0._returnToken = r21,r0 (PreprocessorLexer.mSUBRULE_BLOCK));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mESC(boolean)> r0._returnToken = r14,r0 (ANTLRLexer.mESC));BackwardQuery: (<antlr.ANTLRLexer: void mSL_COMMENT(boolean)> r0._returnToken = r10,r0 (ANTLRLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;11;false
BackwardQuery: (<antlr.preprocessor.Grammar: void <init>(antlr.Tool,java.lang.String,java.lang.String,antlr.collections.impl.IndexedVector)> r0.name = r2,r0 (Grammar.<init>));BackwardQuery: (<antlr.preprocessor.Grammar: java.lang.String getName()> $r1 = r0.name,r0 (Grammar.getName));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.StringLiteralSymbol: java.lang.String getLabel()> $r1 = r0.label,r0 (StringLiteralSymbol.getLabel));BackwardQuery: (<antlr.StringLiteralSymbol: void setLabel(java.lang.String)> r0.label = r1,r0 (StringLiteralSymbol.setLabel));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r8 = r0.grammar,r0 (MakeGrammar.refToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;315;false;true;775;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r16 = r0.grammar,r0 (DefineGrammarSymbols.defineRuleName));false;0;false;true;264;false;true;8;false
BackwardQuery: (<antlr.MakeGrammar: void endAlt()> $i0 = r0.nested,r0 (MakeGrammar.endAlt));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> r0.nested = $i1,r0 (MakeGrammar.beginSubRule));true;-1;true;true;241;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mTREE_BEGIN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mTREE_BEGIN));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r2 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
